"AREA";"PERIMETER";"PR_";"PR_ID";"RINGS_OK";"RINGS_NOK";"WRSPR";"PR";"PATH";"ROW";"MODE";"DAYCLASS";"SEQUENCE";"ctry_id";"ctry_name";"ctry_abbr"
2.63195;6.50344;68;68;1;0;1068;1068;1;68;"D";13;45452;33;"Plurinational State of Bolivia";"BO"
2.63195;6.50344;68;68;1;0;1068;1068;1;68;"D";13;45452;34;"Federative Republic of Brazil";"BR"
2.64601;6.52191;69;69;1;0;1069;1069;1;69;"D";13;45453;33;"Plurinational State of Bolivia";"BO"
2.66169;6.54257;70;70;1;0;1070;1070;1;70;"D";13;45454;33;"Plurinational State of Bolivia";"BO"
2.67929;6.56573;71;71;1;0;1071;1071;1;71;"D";13;45455;178;"Republic of Peru";"PE"
2.67929;6.56573;71;71;1;0;1071;1071;1;71;"D";13;45455;33;"Plurinational State of Bolivia";"BO"
2.69869;6.59128;72;72;1;0;1072;1072;1;72;"D";13;45456;178;"Republic of Peru";"PE"
2.69869;6.59128;72;72;1;0;1072;1072;1;72;"D";13;45456;42;"Republic of Chile";"CH"
2.69869;6.59128;72;72;1;0;1072;1072;1;72;"D";13;45456;33;"Plurinational State of Bolivia";"BO"
2.72017;6.61963;73;73;1;0;1073;1073;1;73;"D";13;45457;42;"Republic of Chile";"CH"
2.72017;6.61963;73;73;1;0;1073;1073;1;73;"D";13;45457;33;"Plurinational State of Bolivia";"BO"
2.74362;6.65057;74;74;1;0;1074;1074;1;74;"D";13;45458;42;"Republic of Chile";"CH"
2.74362;6.65057;74;74;1;0;1074;1074;1;74;"D";13;45458;33;"Plurinational State of Bolivia";"BO"
2.76934;6.68454;75;75;1;0;1075;1075;1;75;"D";13;45459;42;"Republic of Chile";"CH"
2.76934;6.68454;75;75;1;0;1075;1075;1;75;"D";13;45459;33;"Plurinational State of Bolivia";"BO"
2.79714;6.72129;76;76;1;0;1076;1076;1;76;"D";13;45460;42;"Republic of Chile";"CH"
2.82719;6.7611;77;77;1;0;1077;1077;1;77;"D";13;45461;42;"Republic of Chile";"CH"
2.85992;6.80447;78;78;1;0;1078;1078;1;78;"D";13;45462;42;"Republic of Chile";"CH"
2.89506;6.85112;79;79;1;0;1079;1079;1;79;"D";13;45463;42;"Republic of Chile";"CH"
2.93279;6.90128;80;80;1;0;1080;1080;1;80;"D";13;45464;42;"Republic of Chile";"CH"
2.97367;6.95566;81;81;1;0;1081;1081;1;81;"D";13;45465;42;"Republic of Chile";"CH"
3.01759;7.01419;82;82;1;0;1082;1082;1;82;"D";13;45466;42;"Republic of Chile";"CH"
3.0645;7.07688;83;83;1;0;1083;1083;1;83;"D";13;45467;42;"Republic of Chile";"CH"
3.11501;7.14448;84;84;1;0;1084;1084;1;84;"D";13;45468;42;"Republic of Chile";"CH"
3.16921;7.21713;85;85;1;0;1085;1085;1;85;"D";13;45469;42;"Republic of Chile";"CH"
3.22725;7.29513;86;86;1;0;1086;1086;1;86;"D";13;45470;42;"Republic of Chile";"CH"
3.28964;7.37917;87;87;1;0;1087;1087;1;87;"D";13;45471;42;"Republic of Chile";"CH"
3.35644;7.46952;88;88;1;0;1088;1088;1;88;"D";13;45472;42;"Republic of Chile";"CH"
3.42835;7.56691;89;89;1;0;1089;1089;1;89;"D";13;45473;42;"Republic of Chile";"CH"
3.5056;7.67192;90;90;1;0;1090;1090;1;90;"D";13;45474;42;"Republic of Chile";"CH"
3.58833;7.78491;91;91;1;0;1091;1091;1;91;"D";13;45475;42;"Republic of Chile";"CH"
3.6778;7.90743;92;92;1;0;1092;1092;1;92;"D";13;45476;42;"Republic of Chile";"CH"
3.77398;8.0399;93;93;1;0;1093;1093;1;93;"D";13;45477;42;"Republic of Chile";"CH"
6.84813;12.71922;108;108;1;0;1108;1108;1;108;"D";13;45492;12;"Antarctica";"AT"
8.28181;15.21075;111;111;1;0;1111;1111;1;111;"D";13;45495;12;"Antarctica";"AT"
8.89261;16.31179;112;112;1;0;1112;1112;1;112;"D";13;45496;12;"Antarctica";"AT"
9.58461;17.57656;113;113;1;0;1113;1113;1;113;"D";13;45497;12;"Antarctica";"AT"
10.37279;19.02258;114;114;1;0;1114;1114;1;114;"D";13;45498;12;"Antarctica";"AT"
11.26545;20.64343;115;115;1;0;1115;1115;1;115;"D";13;45499;12;"Antarctica";"AT"
12.26725;22.40324;116;116;1;0;1116;1116;1;116;"D";13;45500;12;"Antarctica";"AT"
13.37197;24.20224;117;117;1;0;1117;1117;1;117;"D";13;45501;12;"Antarctica";"AT"
14.55414;25.84313;118;118;1;0;1118;1118;1;118;"D";13;45502;12;"Antarctica";"AT"
15.74391;26.9876;119;119;1;0;1119;1119;1;119;"D";13;45503;12;"Antarctica";"AT"
16.81781;27.20858;120;120;1;0;1120;1120;1;120;"D";13;45504;12;"Antarctica";"AT"
17.59412;26.34467;121;121;1;0;1121;1121;1;121;"D";13;45505;12;"Antarctica";"AT"
17.88097;25.68318;122;122;1;0;1122;1122;1;122;"D";13;45506;12;"Antarctica";"AT"
16.81748;27.20786;248;248;1;0;1248;1248;1;248;"D";13;45632;93;"Greenland";"GR"
15.74327;26.98606;249;249;1;0;17001;17001;17;1;"D";13;45633;93;"Greenland";"GR"
14.55366;25.84254;250;250;1;0;17002;17002;17;2;"D";13;45634;93;"Greenland";"GR"
13.37249;24.20303;251;251;1;0;17003;17003;17;3;"D";13;45635;93;"Greenland";"GR"
12.26691;22.40265;252;252;1;0;17004;17004;17;4;"D";13;45636;93;"Greenland";"GR"
11.265;20.64264;253;253;1;0;17005;17005;17;5;"D";13;45637;93;"Greenland";"GR"
10.37231;19.0218;254;254;1;0;17006;17006;17;6;"D";13;45638;93;"Greenland";"GR"
9.58429;17.57671;255;255;1;0;17007;17007;17;7;"D";13;45639;93;"Greenland";"GR"
8.89157;16.31076;256;256;1;0;17008;17008;17;8;"D";13;45640;93;"Greenland";"GR"
8.28181;15.21075;257;257;1;0;17009;17009;17;9;"D";13;45641;93;"Greenland";"GR"
6.84799;12.71902;260;260;1;0;17012;17012;17;12;"D";13;45644;40;"Canada";"CA"
6.47281;12.09623;261;261;1;0;17013;17013;17;13;"D";13;45645;40;"Canada";"CA"
6.13694;11.55118;262;262;1;0;17014;17014;17;14;"D";13;45646;40;"Canada";"CA"
5.83556;11.07201;263;263;1;0;17015;17015;17;15;"D";13;45647;40;"Canada";"CA"
5.56424;10.64864;264;264;1;0;17016;17016;17;16;"D";13;45648;40;"Canada";"CA"
5.31903;10.27265;265;265;1;0;17017;17017;17;17;"D";13;45649;40;"Canada";"CA"
5.09626;9.93699;266;266;1;0;17018;17018;17;18;"D";13;45650;40;"Canada";"CA"
4.89384;9.63603;267;267;1;0;17019;17019;17;19;"D";13;45651;40;"Canada";"CA"
4.70892;9.36486;268;268;1;0;17020;17020;17;20;"D";13;45652;40;"Canada";"CA"
4.53983;9.11965;269;269;1;0;17021;17021;17;21;"D";13;45653;40;"Canada";"CA"
4.38466;8.897;270;270;1;0;17022;17022;17;22;"D";13;45654;40;"Canada";"CA"
4.24221;8.69432;271;271;1;0;17023;17023;17;23;"D";13;45655;40;"Canada";"CA"
4.11073;8.50889;272;272;1;0;17024;17024;17;24;"D";13;45656;40;"Canada";"CA"
3.98967;8.33932;273;273;1;0;17025;17025;17;25;"D";13;45657;40;"Canada";"CA"
3.87782;8.1835;274;274;1;0;17026;17026;17;26;"D";13;45658;40;"Canada";"CA"
3.77394;8.03983;275;275;1;0;17027;17027;17;27;"D";13;45659;40;"Canada";"CA"
3.67783;7.9075;276;276;1;0;17028;17028;17;28;"D";13;45660;40;"Canada";"CA"
3.58842;7.78504;277;277;1;0;17029;17029;17;29;"D";13;45661;40;"Canada";"CA"
3.50554;7.67191;278;278;1;0;17030;17030;17;30;"D";13;45662;40;"Canada";"CA"
3.50554;7.67191;278;278;1;0;17030;17030;17;30;"D";13;45662;239;"United States of America";"US"
3.42821;7.56676;279;279;1;0;17031;17031;17;31;"D";13;45663;40;"Canada";"CA"
3.42821;7.56676;279;279;1;0;17031;17031;17;31;"D";13;45663;239;"United States of America";"US"
3.35629;7.46932;280;280;1;0;17032;17032;17;32;"D";13;45664;239;"United States of America";"US"
3.28952;7.37911;281;281;1;0;17033;17033;17;33;"D";13;45665;239;"United States of America";"US"
3.22725;7.29513;282;282;1;0;17034;17034;17;34;"D";13;45666;239;"United States of America";"US"
3.16904;7.21692;283;283;1;0;17035;17035;17;35;"D";13;45667;239;"United States of America";"US"
3.11501;7.14448;284;284;1;0;17036;17036;17;36;"D";13;45668;239;"United States of America";"US"
3.0645;7.07688;285;285;1;0;17037;17037;17;37;"D";13;45669;239;"United States of America";"US"
3.0175;7.01407;286;286;1;0;17038;17038;17;38;"D";13;45670;239;"United States of America";"US"
2.97367;6.95566;287;287;1;0;17039;17039;17;39;"D";13;45671;239;"United States of America";"US"
2.93285;6.90135;288;288;1;0;17040;17040;17;40;"D";13;45672;239;"United States of America";"US"
2.89491;6.85092;289;289;1;0;17041;17041;17;41;"D";13;45673;239;"United States of America";"US"
2.79713;6.72129;292;292;1;0;17044;17044;17;44;"D";13;45676;56;"Republic of Cuba";"CU"
2.76919;6.68435;293;293;1;0;17045;17045;17;45;"D";13;45677;56;"Republic of Cuba";"CU"
2.67936;6.56581;297;297;1;0;17049;17049;17;49;"D";13;45681;99;"Republic of Honduras";"HN"
2.66154;6.54237;298;298;1;0;17050;17050;17;50;"D";13;45682;167;"Republic of Nicaragua";"NI"
2.66154;6.54237;298;298;1;0;17050;17050;17;50;"D";13;45682;99;"Republic of Honduras";"HN"
2.6461;6.52203;299;299;1;0;17051;17051;17;51;"D";13;45683;167;"Republic of Nicaragua";"NI"
2.6461;6.52203;299;299;1;0;17051;17051;17;51;"D";13;45683;99;"Republic of Honduras";"HN"
2.63205;6.50355;300;300;1;0;17052;17052;17;52;"D";13;45684;167;"Republic of Nicaragua";"NI"
2.58068;6.43609;308;308;1;0;17060;17060;17;60;"D";13;45692;68;"Republic of Ecuador";"EC"
2.58143;6.43708;309;309;1;0;17061;17061;17;61;"D";13;45693;68;"Republic of Ecuador";"EC"
8.89246;16.31175;360;360;1;0;17112;17112;17;112;"D";13;45744;12;"Antarctica";"AT"
9.58461;17.57656;361;361;1;0;17113;17113;17;113;"D";13;45745;12;"Antarctica";"AT"
10.37279;19.02258;362;362;1;0;17114;17114;17;114;"D";13;45746;12;"Antarctica";"AT"
11.26545;20.64343;363;363;1;0;17115;17115;17;115;"D";13;45747;12;"Antarctica";"AT"
12.26725;22.40324;364;364;1;0;17116;17116;17;116;"D";13;45748;12;"Antarctica";"AT"
13.37197;24.20224;365;365;1;0;17117;17117;17;117;"D";13;45749;12;"Antarctica";"AT"
14.55414;25.84313;366;366;1;0;17118;17118;17;118;"D";13;45750;12;"Antarctica";"AT"
15.74391;26.9876;367;367;1;0;17119;17119;17;119;"D";13;45751;12;"Antarctica";"AT"
16.81781;27.20858;368;368;1;0;17120;17120;17;120;"D";13;45752;12;"Antarctica";"AT"
17.59407;26.3444;495;495;1;0;17247;17247;17;247;"D";13;45879;93;"Greenland";"GR"
16.81755;27.20801;496;496;1;0;17248;17248;17;248;"D";13;45880;93;"Greenland";"GR"
15.74323;26.98606;497;497;1;0;33001;33001;33;1;"D";13;45881;93;"Greenland";"GR"
14.55366;25.84254;498;498;1;0;33002;33002;33;2;"D";13;45882;93;"Greenland";"GR"
13.37249;24.20303;499;499;1;0;33003;33003;33;3;"D";13;45883;93;"Greenland";"GR"
12.26691;22.40265;500;500;1;0;33004;33004;33;4;"D";13;45884;93;"Greenland";"GR"
11.26511;20.64284;501;501;1;0;33005;33005;33;5;"D";13;45885;93;"Greenland";"GR"
9.58429;17.57671;503;503;1;0;33007;33007;33;7;"D";13;45887;40;"Canada";"CA"
8.89157;16.31076;504;504;1;0;33008;33008;33;8;"D";13;45888;40;"Canada";"CA"
8.28195;15.21095;505;505;1;0;33009;33009;33;9;"D";13;45889;40;"Canada";"CA"
7.74485;14.25889;506;506;1;0;33010;33010;33;10;"D";13;45890;40;"Canada";"CA"
7.26961;13.4345;507;507;1;0;33011;33011;33;11;"D";13;45891;40;"Canada";"CA"
6.84803;12.71905;508;508;1;0;33012;33012;33;12;"D";13;45892;40;"Canada";"CA"
6.47281;12.09622;509;509;1;0;33013;33013;33;13;"D";13;45893;40;"Canada";"CA"
6.13694;11.55118;510;510;1;0;33014;33014;33;14;"D";13;45894;40;"Canada";"CA"
5.8356;11.07205;511;511;1;0;33015;33015;33;15;"D";13;45895;40;"Canada";"CA"
5.56424;10.64864;512;512;1;0;33016;33016;33;16;"D";13;45896;40;"Canada";"CA"
5.31903;10.27265;513;513;1;0;33017;33017;33;17;"D";13;45897;40;"Canada";"CA"
5.09626;9.93699;514;514;1;0;33018;33018;33;18;"D";13;45898;40;"Canada";"CA"
4.89384;9.63603;515;515;1;0;33019;33019;33;19;"D";13;45899;40;"Canada";"CA"
4.70902;9.36501;516;516;1;0;33020;33020;33;20;"D";13;45900;40;"Canada";"CA"
4.53978;9.1196;517;517;1;0;33021;33021;33;21;"D";13;45901;40;"Canada";"CA"
4.38494;8.89742;518;518;1;0;33022;33022;33;22;"D";13;45902;40;"Canada";"CA"
4.24201;8.69406;519;519;1;0;33023;33023;33;23;"D";13;45903;40;"Canada";"CA"
4.11103;8.5094;520;520;1;0;33024;33024;33;24;"D";13;45904;40;"Canada";"CA"
3.98914;8.33859;521;521;1;0;33025;33025;33;25;"D";13;45905;40;"Canada";"CA"
3.87858;8.18447;522;522;1;0;33026;33026;33;26;"D";13;45906;40;"Canada";"CA"
3.87858;8.18447;522;522;1;0;33026;33026;33;26;"D";13;45906;239;"United States of America";"US"
3.7743;8.04047;523;523;1;0;33027;33027;33;27;"D";13;45907;239;"United States of America";"US"
3.67742;7.90698;524;524;1;0;33028;33028;33;28;"D";13;45908;239;"United States of America";"US"
3.58803;7.78452;525;525;1;0;33029;33029;33;29;"D";13;45909;239;"United States of America";"US"
3.5056;7.67191;526;526;1;0;33030;33030;33;30;"D";13;45910;239;"United States of America";"US"
3.42826;7.56676;527;527;1;0;33031;33031;33;31;"D";13;45911;239;"United States of America";"US"
3.35611;7.46912;528;528;1;0;33032;33032;33;32;"D";13;45912;239;"United States of America";"US"
3.28976;7.37954;529;529;1;0;33033;33033;33;33;"D";13;45913;239;"United States of America";"US"
3.22755;7.29556;530;530;1;0;33034;33034;33;34;"D";13;45914;239;"United States of America";"US"
3.16928;7.2173;531;531;1;0;33035;33035;33;35;"D";13;45915;239;"United States of America";"US"
3.11598;7.14578;532;532;1;0;33036;33036;33;36;"D";13;45916;239;"United States of America";"US"
3.06508;7.07759;533;533;1;0;33037;33037;33;37;"D";13;45917;239;"United States of America";"US"
3.01782;7.01455;534;534;1;0;33038;33038;33;38;"D";13;45918;147;"United Mexican States";"ME"
3.01782;7.01455;534;534;1;0;33038;33038;33;38;"D";13;45918;239;"United States of America";"US"
2.9741;6.95617;535;535;1;0;33039;33039;33;39;"D";13;45919;147;"United Mexican States";"ME"
2.93239;6.90079;536;536;1;0;33040;33040;33;40;"D";13;45920;147;"United Mexican States";"ME"
2.89533;6.85149;537;537;1;0;33041;33041;33;41;"D";13;45921;147;"United Mexican States";"ME"
2.85968;6.80412;538;538;1;0;33042;33042;33;42;"D";13;45922;147;"United Mexican States";"ME"
2.82771;6.76181;539;539;1;0;33043;33043;33;43;"D";13;45923;147;"United Mexican States";"ME"
2.79717;6.72139;540;540;1;0;33044;33044;33;44;"D";13;45924;147;"United Mexican States";"ME"
11.26545;20.64343;611;611;1;0;33115;33115;33;115;"D";13;45995;12;"Antarctica";"AT"
12.26725;22.40324;612;612;1;0;33116;33116;33;116;"D";13;45996;12;"Antarctica";"AT"
13.37197;24.20224;613;613;1;0;33117;33117;33;117;"D";13;45997;12;"Antarctica";"AT"
17.59412;26.34467;617;617;1;0;33121;33121;33;121;"D";13;46001;12;"Antarctica";"AT"
17.88097;25.68318;618;618;1;0;33122;33122;33;122;"D";13;46002;12;"Antarctica";"AT"
17.594;26.34435;743;743;1;0;33247;33247;33;247;"D";13;46127;93;"Greenland";"GR"
16.81755;27.20801;744;744;1;0;33248;33248;33;248;"D";13;46128;40;"Canada";"CA"
16.81755;27.20801;744;744;1;0;33248;33248;33;248;"D";13;46128;93;"Greenland";"GR"
15.74323;26.98606;745;745;1;0;49001;49001;49;1;"D";13;46129;40;"Canada";"CA"
15.74323;26.98606;745;745;1;0;49001;49001;49;1;"D";13;46129;93;"Greenland";"GR"
14.55366;25.84254;746;746;1;0;49002;49002;49;2;"D";13;46130;40;"Canada";"CA"
13.37247;24.20303;747;747;1;0;49003;49003;49;3;"D";13;46131;40;"Canada";"CA"
12.26702;22.40285;748;748;1;0;49004;49004;49;4;"D";13;46132;40;"Canada";"CA"
11.26511;20.64284;749;749;1;0;49005;49005;49;5;"D";13;46133;40;"Canada";"CA"
10.37253;19.02219;750;750;1;0;49006;49006;49;6;"D";13;46134;40;"Canada";"CA"
9.58429;17.5767;751;751;1;0;49007;49007;49;7;"D";13;46135;40;"Canada";"CA"
8.89089;16.30976;752;752;1;0;49008;49008;49;8;"D";13;46136;40;"Canada";"CA"
8.28216;15.21131;753;753;1;0;49009;49009;49;9;"D";13;46137;40;"Canada";"CA"
7.74491;14.25878;754;754;1;0;49010;49010;49;10;"D";13;46138;40;"Canada";"CA"
7.27013;13.43529;755;755;1;0;49011;49011;49;11;"D";13;46139;40;"Canada";"CA"
6.84827;12.71943;756;756;1;0;49012;49012;49;12;"D";13;46140;40;"Canada";"CA"
6.47366;12.09742;757;757;1;0;49013;49013;49;13;"D";13;46141;40;"Canada";"CA"
6.13638;11.55023;758;758;1;0;49014;49014;49;14;"D";13;46142;40;"Canada";"CA"
5.83553;11.07218;759;759;1;0;49015;49015;49;15;"D";13;46143;40;"Canada";"CA"
5.56414;10.6484;760;760;1;0;49016;49016;49;16;"D";13;46144;40;"Canada";"CA"
5.31834;10.27148;761;761;1;0;49017;49017;49;17;"D";13;46145;40;"Canada";"CA"
5.09607;9.93669;762;762;1;0;49018;49018;49;18;"D";13;46146;40;"Canada";"CA"
4.89436;9.63692;763;763;1;0;49019;49019;49;19;"D";13;46147;40;"Canada";"CA"
4.70841;9.36435;764;764;1;0;49020;49020;49;20;"D";13;46148;40;"Canada";"CA"
4.53898;9.11835;765;765;1;0;49021;49021;49;21;"D";13;46149;40;"Canada";"CA"
4.38564;8.89833;766;766;1;0;49022;49022;49;22;"D";13;46150;40;"Canada";"CA"
4.24222;8.69448;767;767;1;0;49023;49023;49;23;"D";13;46151;40;"Canada";"CA"
4.1109;8.50917;768;768;1;0;49024;49024;49;24;"D";13;46152;40;"Canada";"CA"
3.98886;8.3383;769;769;1;0;49025;49025;49;25;"D";13;46153;40;"Canada";"CA"
3.87867;8.18461;770;770;1;0;49026;49026;49;26;"D";13;46154;40;"Canada";"CA"
2.60068;6.46231;809;809;1;0;49065;49065;49;65;"D";13;46193;189;"French Polynesia";"PY"
2.60949;6.47398;810;810;1;0;49066;49066;49;66;"D";13;46194;189;"French Polynesia";"PY"
2.66149;6.54229;814;814;1;0;49070;49070;49;70;"D";13;46198;189;"French Polynesia";"PY"
2.67962;6.56618;815;815;1;0;49071;49071;49;71;"D";13;46199;189;"French Polynesia";"PY"
2.69765;6.58994;816;816;1;0;49072;49072;49;72;"D";13;46200;189;"French Polynesia";"PY"
2.89533;6.85149;823;823;1;0;49079;49079;49;79;"D";13;46207;189;"French Polynesia";"PY"
12.26725;22.40324;860;860;1;0;49116;49116;49;116;"D";13;46244;12;"Antarctica";"AT"
13.37197;24.20224;861;861;1;0;49117;49117;49;117;"D";13;46245;12;"Antarctica";"AT"
14.55414;25.84313;862;862;1;0;49118;49118;49;118;"D";13;46246;12;"Antarctica";"AT"
15.74391;26.9876;863;863;1;0;49119;49119;49;119;"D";13;46247;12;"Antarctica";"AT"
16.81781;27.20858;864;864;1;0;49120;49120;49;120;"D";13;46248;12;"Antarctica";"AT"
17.59412;26.34467;865;865;1;0;49121;49121;49;121;"D";13;46249;12;"Antarctica";"AT"
17.88097;25.68318;866;866;1;0;49122;49122;49;122;"D";13;46250;12;"Antarctica";"AT"
17.59407;26.34436;991;991;1;0;49247;49247;49;247;"D";13;46375;40;"Canada";"CA"
16.8174;27.20781;992;992;1;0;49248;49248;49;248;"D";13;46376;40;"Canada";"CA"
15.7437;26.98684;993;993;1;0;65001;65001;65;1;"D";13;46377;40;"Canada";"CA"
14.55333;25.84195;994;994;1;0;65002;65002;65;2;"D";13;46378;40;"Canada";"CA"
13.37197;24.20224;995;995;1;0;65003;65003;65;3;"D";13;46379;40;"Canada";"CA"
12.26725;22.40324;996;996;1;0;65004;65004;65;4;"D";13;46380;40;"Canada";"CA"
11.26545;20.64343;997;997;1;0;65005;65005;65;5;"D";13;46381;40;"Canada";"CA"
10.3727;19.02256;998;998;1;0;65006;65006;65;6;"D";13;46382;40;"Canada";"CA"
9.58419;17.57651;999;999;1;0;65007;65007;65;7;"D";13;46383;40;"Canada";"CA"
7.27013;13.43529;1003;1003;1;0;65011;65011;65;11;"D";13;46387;40;"Canada";"CA"
6.84827;12.71943;1004;1004;1;0;65012;65012;65;12;"D";13;46388;40;"Canada";"CA"
6.47366;12.09742;1005;1005;1;0;65013;65013;65;13;"D";13;46389;40;"Canada";"CA"
6.47366;12.09742;1005;1005;1;0;65013;65013;65;13;"D";13;46389;239;"United States of America";"US"
6.13638;11.55023;1006;1006;1;0;65014;65014;65;14;"D";13;46390;40;"Canada";"CA"
6.13638;11.55023;1006;1006;1;0;65014;65014;65;14;"D";13;46390;239;"United States of America";"US"
5.83553;11.07218;1007;1007;1;0;65015;65015;65;15;"D";13;46391;40;"Canada";"CA"
5.83553;11.07218;1007;1007;1;0;65015;65015;65;15;"D";13;46391;239;"United States of America";"US"
5.56414;10.6484;1008;1008;1;0;65016;65016;65;16;"D";13;46392;40;"Canada";"CA"
5.56414;10.6484;1008;1008;1;0;65016;65016;65;16;"D";13;46392;239;"United States of America";"US"
5.31834;10.27148;1009;1009;1;0;65017;65017;65;17;"D";13;46393;239;"United States of America";"US"
5.09607;9.93669;1010;1010;1;0;65018;65018;65;18;"D";13;46394;239;"United States of America";"US"
4.89436;9.63692;1011;1011;1;0;65019;65019;65;19;"D";13;46395;239;"United States of America";"US"
2.76872;6.68369;1037;1037;1;0;65045;65045;65;45;"D";13;46421;239;"United States of America";"US"
2.59446;6.45416;1048;1048;1;0;65056;65056;65;56;"D";13;46432;237;"United States Minor Outlying Islands";"UM"
2.61954;6.48716;1059;1059;1;0;65067;65067;65;67;"D";13;46443;50;"Cook Islands";"CO"
2.63197;6.50348;1060;1060;1;0;65068;65068;65;68;"D";13;46444;50;"Cook Islands";"CO"
7.74458;14.25871;1102;1102;1;0;65110;65110;65;110;"D";13;46486;12;"Antarctica";"AT"
8.28216;15.21131;1103;1103;1;0;65111;65111;65;111;"D";13;46487;12;"Antarctica";"AT"
8.89271;16.31182;1104;1104;1;0;65112;65112;65;112;"D";13;46488;12;"Antarctica";"AT"
9.58461;17.57656;1105;1105;1;0;65113;65113;65;113;"D";13;46489;12;"Antarctica";"AT"
10.37279;19.02258;1106;1106;1;0;65114;65114;65;114;"D";13;46490;12;"Antarctica";"AT"
11.26545;20.64343;1107;1107;1;0;65115;65115;65;115;"D";13;46491;12;"Antarctica";"AT"
12.26725;22.40324;1108;1108;1;0;65116;65116;65;116;"D";13;46492;12;"Antarctica";"AT"
13.37209;24.20225;1109;1109;1;0;65117;65117;65;117;"D";13;46493;12;"Antarctica";"AT"
14.5539;25.84312;1110;1110;1;0;65118;65118;65;118;"D";13;46494;12;"Antarctica";"AT"
15.74391;26.9876;1111;1111;1;0;65119;65119;65;119;"D";13;46495;12;"Antarctica";"AT"
16.81781;27.20858;1112;1112;1;0;65120;65120;65;120;"D";13;46496;12;"Antarctica";"AT"
17.59412;26.34467;1113;1113;1;0;65121;65121;65;121;"D";13;46497;12;"Antarctica";"AT"
17.88121;25.68332;1114;1114;1;0;65122;65122;65;122;"D";13;46498;12;"Antarctica";"AT"
8.28187;15.21121;1249;1249;1;0;81009;81009;81;9;"D";13;46633;239;"United States of America";"US"
7.74491;14.25878;1250;1250;1;0;81010;81010;81;10;"D";13;46634;239;"United States of America";"US"
7.27013;13.43529;1251;1251;1;0;81011;81011;81;11;"D";13;46635;239;"United States of America";"US"
6.84827;12.71943;1252;1252;1;0;81012;81012;81;12;"D";13;46636;239;"United States of America";"US"
6.47366;12.09742;1253;1253;1;0;81013;81013;81;13;"D";13;46637;239;"United States of America";"US"
6.13638;11.55023;1254;1254;1;0;81014;81014;81;14;"D";13;46638;239;"United States of America";"US"
5.83553;11.07218;1255;1255;1;0;81015;81015;81;15;"D";13;46639;239;"United States of America";"US"
5.56414;10.6484;1256;1256;1;0;81016;81016;81;16;"D";13;46640;239;"United States of America";"US"
4.70892;9.36486;1260;1260;1;0;81020;81020;81;20;"D";13;46644;239;"United States of America";"US"
4.24128;8.69304;1263;1263;1;0;81023;81023;81;23;"D";13;46647;239;"United States of America";"US"
4.1109;8.50917;1264;1264;1;0;81024;81024;81;24;"D";13;46648;239;"United States of America";"US"
2.58378;6.44022;1298;1298;1;0;81058;81058;81;58;"D";13;46682;124;"Republic of Kiribati";"KI"
2.58116;6.43667;1299;1299;1;0;81059;81059;81;59;"D";13;46683;124;"Republic of Kiribati";"KI"
2.63197;6.50348;1308;1308;1;0;81068;81068;81;68;"D";13;46692;204;"Solomon Islands";"SL"
2.646;6.52186;1309;1309;1;0;81069;81069;81;69;"D";13;46693;204;"Solomon Islands";"SL"
2.66086;6.54151;1310;1310;1;0;81070;81070;81;70;"D";13;46694;248;"Republic of Vanuatu";"VU"
2.67962;6.56618;1311;1311;1;0;81071;81071;81;71;"D";13;46695;248;"Republic of Vanuatu";"VU"
2.69828;6.5907;1312;1312;1;0;81072;81072;81;72;"D";13;46696;248;"Republic of Vanuatu";"VU"
2.74381;6.65087;1314;1314;1;0;81074;81074;81;74;"D";13;46698;163;"New Caledonia";"NC"
2.7696;6.68491;1315;1315;1;0;81075;81075;81;75;"D";13;46699;163;"New Caledonia";"NC"
2.79636;6.72026;1316;1316;1;0;81076;81076;81;76;"D";13;46700;163;"New Caledonia";"NC"
6.84788;12.71918;1348;1348;1;0;81108;81108;81;108;"D";13;46732;12;"Antarctica";"AT"
7.26977;13.43508;1349;1349;1;0;81109;81109;81;109;"D";13;46733;12;"Antarctica";"AT"
7.74458;14.25871;1350;1350;1;0;81110;81110;81;110;"D";13;46734;12;"Antarctica";"AT"
8.28216;15.21131;1351;1351;1;0;81111;81111;81;111;"D";13;46735;12;"Antarctica";"AT"
8.89271;16.31182;1352;1352;1;0;81112;81112;81;112;"D";13;46736;12;"Antarctica";"AT"
9.58461;17.57656;1353;1353;1;0;81113;81113;81;113;"D";13;46737;12;"Antarctica";"AT"
10.37279;19.02258;1354;1354;1;0;81114;81114;81;114;"D";13;46738;12;"Antarctica";"AT"
11.26545;20.64343;1355;1355;1;0;81115;81115;81;115;"D";13;46739;12;"Antarctica";"AT"
12.26613;22.40128;1356;1356;1;0;81116;81116;81;116;"D";13;46740;12;"Antarctica";"AT"
13.37209;24.20225;1357;1357;1;0;81117;81117;81;117;"D";13;46741;12;"Antarctica";"AT"
14.5539;25.84312;1358;1358;1;0;81118;81118;81;118;"D";13;46742;12;"Antarctica";"AT"
15.7438;26.98741;1359;1359;1;0;81119;81119;81;119;"D";13;46743;12;"Antarctica";"AT"
16.81776;27.2084;1360;1360;1;0;81120;81120;81;120;"D";13;46744;12;"Antarctica";"AT"
17.59407;26.3444;1361;1361;1;0;81121;81121;81;121;"D";13;46745;12;"Antarctica";"AT"
